output/bates/output/image_vectors/729441043925205.jpg.npy,12
output/bates/output/image_vectors/10100439846097061.jpg.npy,15
output/bates/output/image_vectors/729238077278835.jpg.npy,5
output/bates/output/image_vectors/10100988234367571.jpg.npy,14
output/bates/output/image_vectors/10100544530164351.jpg.npy,18
output/bates/output/image_vectors/505385511591.jpg.npy,18
output/bates/output/image_vectors/505385297021.jpg.npy,11
output/bates/output/image_vectors/727756417427001.jpg.npy,17
output/bates/output/image_vectors/727771807425462.jpg.npy,10
output/bates/output/image_vectors/10100988230031261.jpg.npy,13
output/bates/output/image_vectors/10100988281857401.jpg.npy,19
output/bates/output/image_vectors/729381220597854.jpg.npy,18
output/bates/output/image_vectors/727789634090346.jpg.npy,6
output/bates/output/image_vectors/10100651419137991.jpg.npy,17
output/bates/output/image_vectors/10100988273813521.jpg.npy,16
output/bates/output/image_vectors/10100988267236701.jpg.npy,1
output/bates/output/image_vectors/10100988271128901.jpg.npy,6
output/bates/output/image_vectors/10100988227132071.jpg.npy,2
output/bates/output/image_vectors/716752450551.jpg.npy,18
output/bates/output/image_vectors/10100988225350641.jpg.npy,2
output/bates/output/image_vectors/10100988269591981.jpg.npy,10
output/bates/output/image_vectors/10100988290659761.jpg.npy,4
output/bates/output/image_vectors/10100988281727661.jpg.npy,2
output/bates/output/image_vectors/10100988286034031.jpg.npy,7
output/bates/output/image_vectors/10100988284162781.jpg.npy,6
output/bates/output/image_vectors/10100988281323471.jpg.npy,1
output/bates/output/image_vectors/727751307427512.jpg.npy,3
output/bates/output/image_vectors/10100988278000131.jpg.npy,2
output/bates/output/image_vectors/10100988283883341.jpg.npy,2
output/bates/output/image_vectors/10100988272695761.jpg.npy,4
output/bates/output/image_vectors/10100988287775541.jpg.npy,7
output/bates/output/image_vectors/505385316981.jpg.npy,9
output/bates/output/image_vectors/727764680759508.jpg.npy,5
output/bates/output/image_vectors/10100146401662061.jpg.npy,9
output/bates/output/image_vectors/10100988287431231.jpg.npy,8
output/bates/output/image_vectors/729778807224762.jpg.npy,5
output/bates/output/image_vectors/727789487423694.jpg.npy,5
output/bates/output/image_vectors/916290000701.jpg.npy,8
output/bates/output/image_vectors/887698448401.jpg.npy,15
output/bates/output/image_vectors/10100988279557011.jpg.npy,6
output/bates/output/image_vectors/10100988287231631.jpg.npy,18
output/bates/output/image_vectors/10100988228229871.jpg.npy,8
output/bates/output/image_vectors/10100245209665031.jpg.npy,6
output/bates/output/image_vectors/727761397426503.jpg.npy,9
output/bates/output/image_vectors/729265453942764.jpg.npy,2
output/bates/output/image_vectors/10100988231198921.jpg.npy,14
output/bates/output/image_vectors/10100988270220721.jpg.npy,7
output/bates/output/image_vectors/10100988280669781.jpg.npy,1
output/bates/output/image_vectors/10100988234746811.jpg.npy,14
output/bates/output/image_vectors/10100988284781541.jpg.npy,18
output/bates/output/image_vectors/10100651417501271.jpg.npy,6
output/bates/output/image_vectors/10100988236243811.jpg.npy,4
output/bates/output/image_vectors/727769510759025.jpg.npy,9
output/bates/output/image_vectors/10100988269821521.jpg.npy,7
output/bates/output/image_vectors/10100488196218031.jpg.npy,8
output/bates/output/image_vectors/729243977278245.jpg.npy,3
output/bates/output/image_vectors/10100988272945261.jpg.npy,16
output/bates/output/image_vectors/711358179066825.jpg.npy,5
output/bates/output/image_vectors/10100988266248681.jpg.npy,7
output/bates/output/image_vectors/727754817427161.jpg.npy,17
output/bates/output/image_vectors/505385436741.jpg.npy,19
output/bates/output/image_vectors/729240400611936.jpg.npy,5
output/bates/output/image_vectors/10100988280764591.jpg.npy,1
output/bates/output/image_vectors/10100988288035021.jpg.npy,7
output/bates/output/image_vectors/505385551511.jpg.npy,18
output/bates/output/image_vectors/728347160701260.jpg.npy,18
output/bates/output/image_vectors/10100988236717861.jpg.npy,14
